//	object	handle	skill_ID	event1	event2	event3	blank	folder	filename	volume	description1		
//	아이템, UI												
	PCF_NOBLEGIRL	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_b.wav	100	중국여자 귀족 피하기#2	
	PCF_NOBLEGIRL	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_c.wav	100	중국여자 귀족 피하기#2	
	PCF_NOBLEGIRL	VOC_SITDOWN	-	-	-	-	0	emoticon\	vcf_ET_Emo_Down.wav	100	중국여자 귀족 앉기 이모티콘	
	PCF_NOBLEGIRL	VOC_STANDUP	-	-	-	-	0	emoticon\	vcf_ET_Emo_Up.wav	100	중국여자 귀족 서기 이모티콘	
//	PCF_NOBLEGIRL	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vcf_ET_Emo_Hi.wav	100	중국여자 귀족 안녕 이모티콘
//	PCF_NOBLEGIRL	VOC_EMO_LAUGH	-	-	-	-	-	emoticon\	-	-	중국여자 귀족 웃다 이모티콘
//	PCF_NOBLEGIRL	VOC_EMO_POKUN	-	-	-	-	-	emoticon\	-	-	중국여자 귀족 포권 이모티콘
//	PCF_NOBLEGIRL	VOC_EMO_YES	-	-	-	-	0	emoticon\	vcf_ET_Emo_Ok.wav	100	중국여자 귀족 좋아 이모티콘
//	PCF_NOBLEGIRL	VOC_EMO_RUSH	-	-	-	-	0	emoticon\	vcf_ET_Emo_Charge.wav	100	중국여자 귀족 돌격 이모티콘
//	PCF_NOBLEGIRL	VOC_EMO_JOY	-	-	-	-	0	emoticon\	vcf_ET_Emo_Ye.wav	100	중국여자 귀족 아자 이모티콘
//	PCF_NOBLEGIRL	VOC_EMO_NO	-	-	-	-	0	emoticon\	vcf_ET_Emo_No.wav	100	중국여자 귀족 싫어 이모티콘
//	중국여자 자객										
	PCF_ASSASSIN	VOC_MOAN	-	NORMAL	-	-	0	player\	vcf_ET_moan1_a.wav	100	중국여자 자객 짧게 신음#1
	PCF_ASSASSIN	VOC_MOAN	-	NORMAL	-	-	0	player\	vcf_ET_moan1_b.wav	100	중국여자 자객 짧게 신음#2
	PCF_ASSASSIN	VOC_MOAN	-	NORMAL	-	-	0	player\	vcf_ET_moan1_c.wav	100	중국여자 자객 짧게 신음#3
//	PCF_ASSASSIN	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_a.wav	100	중국여자 자객 길게 신음#1
//	PCF_ASSASSIN	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_b.wav	100	중국여자 자객 길게 신음#2
//	PCF_ASSASSIN	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_c.wav	100	중국여자 자객 길게 신음#3
//	PCF_ASSASSIN	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_d.wav	100	중국여자 자객 길게 신음#4
	PCF_ASSASSIN	VOC_DEATH	-	-	-	-	0	player\	vcf_ET_die_a.wav	100	중국여자 자객 죽을 때 비명#1
	PCF_ASSASSIN	VOC_DEATH	-	-	-	-	0	player\	vcf_ET_die_b.wav	100	중국여자 자객 죽을 때 비명#2	
	PCF_ASSASSIN	VOC_DEATH	-	-	-	-	0	player\	vcf_ET_die_c.wav	100	중국여자 자객 죽을 때 비명#3	
	PCF_ASSASSIN	SND_DEATH	-	-	-	-	0	monster\	cm_Gyo_thud.wav	100	중국여자 자객 죽을 때 쿵소리	
	PCF_ASSASSIN	VOC_SHOUT1	-	-	-	-	0	player\	vcf_ET_shout1_a.wav	100	중국여자 자객 약한 기합#1	
	PCF_ASSASSIN	VOC_SHOUT1	-	-	-	-	0	player\	vcf_ET_shout1_b.wav	100	중국여자 자객 약한 기합#2	
	PCF_ASSASSIN	VOC_SHOUT2	-	-	-	-	0	player\	vcf_ET_shout2_a.wav	100	중국여자 자객 강한 기합#1	
	PCF_ASSASSIN	VOC_SHOUT2	-	-	-	-	0	player\	vcf_ET_shout2_b.wav	100	중국여자 자객 강한 기합#2	
	PCF_ASSASSIN	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_a.wav	100	중국여자 자객 피하기#1	
	PCF_ASSASSIN	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_b.wav	100	중국여자 자객 피하기#2	
	PCF_ASSASSIN	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_c.wav	100	중국여자 자객 피하기#2	
	PCF_ASSASSIN	VOC_SITDOWN	-	-	-	-	0	emoticon\	vcf_ET_Emo_Down.wav	100	중국여자 자객 앉기 이모티콘	
	PCF_ASSASSIN	VOC_STANDUP	-	-	-	-	0	emoticon\	vcf_ET_Emo_Up.wav	100	중국여자 자객 서기 이모티콘	
//	PCF_ASSASSIN	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vcf_ET_Emo_Hi.wav	100	중국여자 자객 안녕 이모티콘	
//	PCF_ASSASSIN	VOC_EMO_LAUGH	-	-	-	-	-	emoticon\	-	-	중국여자 자객 웃다 이모티콘	
//	PCF_ASSASSIN	VOC_EMO_POKUN	-	-	-	-	-	emoticon\	-	-	중국여자 자객 포권 이모티콘	
//	PCF_ASSASSIN	VOC_EMO_YES	-	-	-	-	0	emoticon\	vcf_ET_Emo_Ok.wav	100	중국여자 자객 좋아 이모티콘	
//	PCF_ASSASSIN	VOC_EMO_RUSH	-	-	-	-	0	emoticon\	vcf_ET_Emo_Charge.wav	100	중국여자 자객 돌격 이모티콘
//	PCF_ASSASSIN	VOC_EMO_JOY	-	-	-	-	0	emoticon\	vcf_ET_Emo_Ye.wav	100	중국여자 자객 아자 이모티콘
//	PCF_ASSASSIN	VOC_EMO_NO	-	-	-	-	0	emoticon\	vcf_ET_Emo_No.wav	100	중국여자 자객 싫어 이모티콘
//	중국여자 기생										
	PCF_KISAENG	VOC_MOAN	-	NORMAL	-	-	0	player\	vcf_ET_moan1_a.wav	100	중국여자 기생 짧게 신음#1
	PCF_KISAENG	VOC_MOAN	-	NORMAL	-	-	0	player\	vcf_ET_moan1_b.wav	100	중국여자 기생 짧게 신음#2
	PCF_KISAENG	VOC_MOAN	-	NORMAL	-	-	0	player\	vcf_ET_moan1_c.wav	100	중국여자 기생 짧게 신음#3
//	PCF_KISAENG	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_a.wav	100	중국여자 기생 길게 신음#1
//	PCF_KISAENG	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_b.wav	100	중국여자 기생 길게 신음#2
//	PCF_KISAENG	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_c.wav	100	중국여자 기생 길게 신음#3
//	PCF_KISAENG	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_d.wav	100	중국여자 기생 길게 신음#4
	PCF_KISAENG	VOC_DEATH	-	-	-	-	0	player\	vcf_ET_die_a.wav	100	중국여자 기생 죽을 때 비명#1
	PCF_KISAENG	VOC_DEATH	-	-	-	-	0	player\	vcf_ET_die_b.wav	100	중국여자 기생 죽을 때 비명#2
	PCF_KISAENG	VOC_DEATH	-	-	-	-	0	player\	vcf_ET_die_c.wav	100	중국여자 기생 죽을 때 비명#3
	PCF_KISAENG	SND_DEATH	-	-	-	-	0	monster\	cm_Gyo_thud.wav	100	중국여자 기생 죽을 때 쿵소리
	PCF_KISAENG	VOC_SHOUT1	-	-	-	-	0	player\	vcf_ET_shout1_a.wav	100	중국여자 기생 약한 기합#1
	PCF_KISAENG	VOC_SHOUT1	-	-	-	-	0	player\	vcf_ET_shout1_b.wav	100	중국여자 기생 약한 기합#2	
	PCF_KISAENG	VOC_SHOUT2	-	-	-	-	0	player\	vcf_ET_shout2_a.wav	100	중국여자 기생 강한 기합#1	
	PCF_KISAENG	VOC_SHOUT2	-	-	-	-	0	player\	vcf_ET_shout2_b.wav	100	중국여자 기생 강한 기합#2	
	PCF_KISAENG	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_a.wav	100	중국여자 기생 피하기#1	
	PCF_KISAENG	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_b.wav	100	중국여자 기생 피하기#2	
	PCF_KISAENG	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_c.wav	100	중국여자 기생 피하기#2	
	PCF_KISAENG	VOC_SITDOWN	-	-	-	-	0	emoticon\	vcf_ET_Emo_Down.wav	100	중국여자 기생 앉기 이모티콘	
	PCF_KISAENG	VOC_STANDUP	-	-	-	-	0	emoticon\	vcf_ET_Emo_Up.wav	100	중국여자 기생 서기 이모티콘	
//	PCF_KISAENG	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vcf_ET_Emo_Hi.wav	100	중국여자 기생 안녕 이모티콘	
//	PCF_KISAENG	VOC_EMO_LAUGH	-	-	-	-	-	emoticon\	-	-	중국여자 기생 웃다 이모티콘	
//	PCF_KISAENG	VOC_EMO_POKUN	-	-	-	-	-	emoticon\	-	-	중국여자 기생 포권 이모티콘	
//	PCF_KISAENG	VOC_EMO_YES	-	-	-	-	0	emoticon\	vcf_ET_Emo_Ok.wav	100	중국여자 기생 좋아 이모티콘	
//	PCF_KISAENG	VOC_EMO_RUSH	-	-	-	-	0	emoticon\	vcf_ET_Emo_Charge.wav	100	중국여자 기생 돌격 이모티콘	
//	PCF_KISAENG	VOC_EMO_JOY	-	-	-	-	0	emoticon\	vcf_ET_Emo_Ye.wav	100	중국여자 기생 아자 이모티콘	
//	PCF_KISAENG	VOC_EMO_NO	-	-	-	-	0	emoticon\	vcf_ET_Emo_No.wav	100	중국여자 기생 싫어 이모티콘	
//	중국여자 백마도사											
	PCF_NECROMANCERW	VOC_MOAN	-	NORMAL	-	-	0	player\	vcf_ET_moan1_a.wav	100	중국여자 백마도사 짧게 신음#1
	PCF_NECROMANCERW	VOC_MOAN	-	NORMAL	-	-	0	player\	vcf_ET_moan1_b.wav	100	중국여자 백마도사 짧게 신음#2
	PCF_NECROMANCERW	VOC_MOAN	-	NORMAL	-	-	0	player\	vcf_ET_moan1_c.wav	100	중국여자 백마도사 짧게 신음#3
//	PCF_NECROMANCERW	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_a.wav	100	중국여자 백마도사 길게 신음#1
//	PCF_NECROMANCERW	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_b.wav	100	중국여자 백마도사 길게 신음#2
//	PCF_NECROMANCERW	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_c.wav	100	중국여자 백마도사 길게 신음#3
//	PCF_NECROMANCERW	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vcf_ET_moan2_d.wav	100	중국여자 백마도사 길게 신음#4
	PCF_NECROMANCERW	VOC_DEATH	-	-	-	-	0	player\	vcf_ET_die_a.wav	100	중국여자 백마도사 죽을 때 비명#1
	PCF_NECROMANCERW	VOC_DEATH	-	-	-	-	0	player\	vcf_ET_die_b.wav	100	중국여자 백마도사 죽을 때 비명#2
	PCF_NECROMANCERW	VOC_DEATH	-	-	-	-	0	player\	vcf_ET_die_c.wav	100	중국여자 백마도사 죽을 때 비명#3
	PCF_NECROMANCERW	SND_DEATH	-	-	-	-	0	monster\	cm_Gyo_thud.wav	100	중국여자 백마도사 죽을 때 쿵소리
	PCF_NECROMANCERW	VOC_SHOUT1	-	-	-	-	0	player\	vcf_ET_shout1_a.wav	100	중국여자 백마도사 약한 기합#1
	PCF_NECROMANCERW	VOC_SHOUT1	-	-	-	-	0	player\	vcf_ET_shout1_b.wav	100	중국여자 백마도사 약한 기합#2
	PCF_NECROMANCERW	VOC_SHOUT2	-	-	-	-	0	player\	vcf_ET_shout2_a.wav	100	중국여자 백마도사 강한 기합#1
	PCF_NECROMANCERW	VOC_SHOUT2	-	-	-	-	0	player\	vcf_ET_shout2_b.wav	100	중국여자 백마도사 강한 기합#2
	PCF_NECROMANCERW	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_a.wav	100	중국여자 백마도사 피하기#1
	PCF_NECROMANCERW	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_b.wav	100	중국여자 백마도사 피하기#2	
	PCF_NECROMANCERW	VOC_AVOID	-	-	-	-	0	player\	vcf_ET_avoid_c.wav	100	중국여자 백마도사 피하기#2	
	PCF_NECROMANCERW	VOC_SITDOWN	-	-	-	-	0	emoticon\	vcf_ET_Emo_Down.wav	100	중국여자 백마도사 앉기 이모티콘	
	PCF_NECROMANCERW	VOC_STANDUP	-	-	-	-	0	emoticon\	vcf_ET_Emo_Up.wav	100	중국여자 백마도사 서기 이모티콘	
//	PCF_NECROMANCERW	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vcf_ET_Emo_Hi.wav	100	중국여자 백마도사 안녕 이모티콘	
//	PCF_NECROMANCERW	VOC_EMO_LAUGH	-	-	-	-	-	emoticon\	-	-	중국여자 백마도사 웃다 이모티콘	
//	PCF_NECROMANCERW	VOC_EMO_POKUN	-	-	-	-	-	emoticon\	-	-	중국여자 백마도사 포권 이모티콘	
//	PCF_NECROMANCERW	VOC_EMO_YES	-	-	-	-	0	emoticon\	vcf_ET_Emo_Ok.wav	100	중국여자 백마도사 좋아 이모티콘	
//	PCF_NECROMANCERW	VOC_EMO_RUSH	-	-	-	-	0	emoticon\	vcf_ET_Emo_Charge.wav	100	중국여자 백마도사 돌격 이모티콘	
//	PCF_NECROMANCERW	VOC_EMO_JOY	-	-	-	-	0	emoticon\	vcf_ET_Emo_Ye.wav	100	중국여자 백마도사 아자 이모티콘	
//	PCF_NECROMANCERW	VOC_EMO_NO	-	-	-	-	0	emoticon\	vcf_ET_Emo_No.wav	100	중국여자 백마도사 싫어 이모티콘	
//	object	handle	skill_ID	event1	event2	event3	blank	folder	filename	volume	description1	
//	유럽 캐릭터 voice											
//	유럽 남자 올백											
	PCM_PRIEST	VOC_MOAN	-	NORMAL	-	-	2	player\	vum_BT_moan1.wav	100	유럽남자 올백 일반신음	
	PCM_PRIEST	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_BT_moan1.wav	100	유럽남자 올백 일반신음	
//	PCM_PRIEST	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_BT_moan2.wav	100	유럽남자 올백 크리티컬 신음	
	PCM_PRIEST	VOC_DEATH	-	-	-	-	0	player\	vum_BT_die.wav	100	유럽남자 올백 죽을 때 비명	
	PCM_PRIEST	SND_DEATH	-	-	-	-	0	monster\	cm_Beye_thud.wav	100	유럽남자 올백 죽을 때 털석	
	PCM_PRIEST	VOC_SHOUT1	-	-	-	-	0	player\	vum_BT_shout1.wav	100	유럽남자 올백 약한기합	
	PCM_PRIEST	VOC_SHOUT2	-	-	-	-	0	player\	vum_BT_shout2.wav	100	유럽남자 올백 강한기합	
	PCM_PRIEST	VOC_AVOID	-	-	-	-	0	player\	vum_BT_avoid.wav	100	유럽남자 올백 회피기합	
//	PCM_PRIEST	VOC_SITDOWN	-	-	-	-	0	emoticon\	vcm_AT_Emo_Down.wav	100	유럽남자 올백 앉기 이모티콘	
//	PCM_PRIEST	VOC_STANDUP	-	-	-	-	0	emoticon\	vcm_AT_Emo_Up.wav	100	유럽남자 올백 서기 이모티콘	
//	PCM_PRIEST	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vcm_AT_Emo_Hi.wav	100	유럽남자 올백 안녕 이모티콘	
//	PCM_PRIEST	VOC_EMO_LAUGH	-	-	-	-	-	emoticon\	-	-	유럽남자 올백 웃다 이모티콘	
//	PCM_PRIEST	VOC_EMO_POKUN	-	-	-	-	-	emoticon\	-	-	유럽남자 올백 포권 이모티콘	
//	PCM_PRIEST	VOC_EMO_YES	-	-	-	-	0	emoticon\	vcm_AT_Emo_Ok.wav	100	유럽남자 올백 좋아 이모티콘	
//	PCM_PRIEST	VOC_EMO_RUSH	-	-	-	-	0	emoticon\	vcm_AT_Emo_Charge.wav	100	유럽남자 올백 돌격 이모티콘	
//	PCM_PRIEST	VOC_EMO_JOY	-	-	-	-	0	emoticon\	vcm_AT_Emo_Ye.wav	100	유럽남자 올백 아자 이모티콘	
//	PCM_PRIEST	VOC_EMO_NO	-	-	-	-	0	emoticon\	vcm_AT_Emo_No.wav	100	유럽남자 올백 싫어 이모티콘	
//	유럽 남자 날개											
	PCM_ANGEL	VOC_MOAN	-	NORMAL	-	-	2	player\	vum_BT_moan1.wav	100	유럽남자 날개 일반신음	
	PCM_ANGEL	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_BT_moan1.wav	100	유럽남자 날개 일반신음	
//	PCM_ANGEL	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_BT_moan2.wav	100	유럽남자 날개 크리티컬 신음	
	PCM_ANGEL	VOC_DEATH	-	-	-	-	0	player\	vum_BT_die.wav	100	유럽남자 날개 죽을 때 비명	
	PCM_ANGEL	SND_DEATH	-	-	-	-	0	monster\	cm_Beye_thud.wav	100	유럽남자 날개 죽을 때 털석	
	PCM_ANGEL	VOC_SHOUT1	-	-	-	-	0	player\	vum_BT_shout1.wav	100	유럽남자 날개 약한기합	
	PCM_ANGEL	VOC_SHOUT2	-	-	-	-	0	player\	vum_BT_shout2.wav	100	유럽남자 날개 강한기합	
	PCM_ANGEL	VOC_AVOID	-	-	-	-	0	player\	vum_BT_avoid.wav	100	유럽남자 날개 회피기합	
//	PCM_ANGEL	VOC_SITDOWN	-	-	-	-	0	emoticon\	vcm_BT_Emo_Down.wav	100	유럽남자 날개 앉기 이모티콘	
//	PCM_ANGEL	VOC_STANDUP	-	-	-	-	0	emoticon\	vcm_BT_Emo_Up.wav	100	유럽남자 날개 서기 이모티콘	
//	PCM_ANGEL	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vcm_BT_Emo_Hi.wav	100	유럽남자 날개 안녕 이모티콘	
//	PCM_ANGEL	VOC_EMO_LAUGH	-	-	-	-	-	emoticon\	-	-	유럽남자 날개 웃다 이모티콘	
//	PCM_ANGEL	VOC_EMO_POKUN	-	-	-	-	-	emoticon\	-	-	유럽남자 날개 포권 이모티콘	
//	PCM_ANGEL	VOC_EMO_YES	-	-	-	-	0	emoticon\	vcm_BT_Emo_Ok.wav	100	유럽남자 날개 좋아 이모티콘	
//	PCM_ANGEL	VOC_EMO_RUSH	-	-	-	-	0	emoticon\	vcm_BT_Emo_Charge.wav	100	유럽남자 날개 돌격 이모티콘	
//	PCM_ANGEL	VOC_EMO_JOY	-	-	-	-	0	emoticon\	vcm_BT_Emo_Ye.wav	100	유럽남자 날개 아자 이모티콘	
//	PCM_ANGEL	VOC_EMO_NO	-	-	-	-	0	emoticon\	vcm_BT_Emo_No.wav	100	유럽남자 날개 싫어 이모티콘	
//	유럽 남자 귀족											
	PCM_NOBLE	VOC_MOAN	-	NORMAL	-	-	2	player\	vum_AT_moan1.wav	100	유럽남자 귀족 일반신음	
	PCM_NOBLE	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_AT_moan1.wav	100	유럽남자 귀족 일반신음	
//	PCM_NOBLE	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_AT_moan2.wav	100	유럽남자 귀족 크리티컬 신음	
	PCM_NOBLE	VOC_DEATH	-	-	-	-	0	player\	vum_AT_die.wav	100	유럽남자 귀족 죽을 때 비명	
	PCM_NOBLE	SND_DEATH	-	-	-	-	0	monster\	cm_Beye_thud.wav	100	유럽남자 귀족 죽을 때 털석	
	PCM_NOBLE	VOC_SHOUT1	-	-	-	-	0	player\	vum_AT_shout1.wav	100	유럽남자 귀족 약한기합	
	PCM_NOBLE	VOC_SHOUT2	-	-	-	-	0	player\	vum_AT_shout2.wav	100	유럽남자 귀족 강한기합	
	PCM_NOBLE	VOC_AVOID	-	-	-	-	0	player\	vum_AT_avoid.wav	100	유럽남자 귀족 회피기합	
//	PCM_NOBLE	VOC_SITDOWN	-	-	-	-	0	emoticon\	vum_AT_Emo_Down.wav	100	유럽남자 귀족 앉기 이모티콘	
//	PCM_NOBLE	VOC_STANDUP	-	-	-	-	0	emoticon\	vum_AT_Emo_Up.wav	100	유럽남자 귀족 서기 이모티콘	
//	PCM_NOBLE	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vum_AT_Emo_Hi.wav	100	유럽남자 귀족 안녕 이모티콘	
//	PCM_NOBLE	VOC_EMO_LAUGH	-	-	-	-	-	emoticon\	-	-	유럽남자 귀족 웃다 이모티콘	
//	PCM_NOBLE	VOC_EMO_POKUN	-	-	-	-	-	emoticon\	-	-	유럽남자 귀족 포권 이모티콘	
//	PCM_NOBLE	VOC_EMO_YES	-	-	-	-	0	emoticon\	vum_AT_Emo_Ok.wav	100	유럽남자 귀족 좋아 이모티콘	
//	PCM_NOBLE	VOC_EMO_RUSH	-	-	-	-	0	emoticon\	vum_AT_Emo_Charge.wav	100	유럽남자 귀족 돌격 이모티콘	
//	PCM_NOBLE	VOC_EMO_JOY	-	-	-	-	0	emoticon\	vum_AT_Emo_Ye.wav	100	유럽남자 귀족 아자 이모티콘	
//	PCM_NOBLE	VOC_EMO_NO	-	-	-	-	0	emoticon\	vum_AT_Emo_No.wav	100	유럽남자 귀족 싫어 이모티콘	
//	유럽 남자 미남											
	PCM_ADVENTURER	VOC_MOAN	-	NORMAL	-	-	2	player\	vum_AT_moan1.wav	100	유럽남자 미남 일반신음	
	PCM_ADVENTURER	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_AT_moan1.wav	100	유럽남자 미남 일반신음	
//	PCM_ADVENTURER	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_AT_moan2.wav	100	유럽남자 미남 크리티컬 신음	
	PCM_ADVENTURER	VOC_DEATH	-	-	-	-	0	player\	vum_AT_die.wav	100	유럽남자 미남 죽을 때 비명	
	PCM_ADVENTURER	SND_DEATH	-	-	-	-	0	monster\	cm_Beye_thud.wav	100	유럽남자 미남 죽을 때 털석	
	PCM_ADVENTURER	VOC_SHOUT1	-	-	-	-	0	player\	vum_AT_shout1.wav	100	유럽남자 미남 약한기합	
	PCM_ADVENTURER	VOC_SHOUT2	-	-	-	-	0	player\	vum_AT_shout2.wav	100	유럽남자 미남 강한기합	
	PCM_ADVENTURER	VOC_AVOID	-	-	-	-	0	player\	vum_AT_avoid.wav	100	유럽남자 미남 회피기합	
//	PCM_ADVENTURER	VOC_SITDOWN	-	-	-	-	0	emoticon\	vcm_BT_Emo_Down.wav	100	유럽남자 미남 앉기 이모티콘	
//	PCM_ADVENTURER	VOC_STANDUP	-	-	-	-	0	emoticon\	vcm_BT_Emo_Up.wav	100	유럽남자 미남 서기 이모티콘	
//	PCM_ADVENTURER	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vcm_BT_Emo_Hi.wav	100	유럽남자 미남 안녕 이모티콘	
//	PCM_ADVENTURER	VOC_EMO_LAUGH	-	-	-	-	-	emoticon\	-	-	유럽남자 미남 웃다 이모티콘	
//	PCM_ADVENTURER	VOC_EMO_POKUN	-	-	-	-	-	emoticon\	-	-	유럽남자 미남 포권 이모티콘	
//	PCM_ADVENTURER	VOC_EMO_YES	-	-	-	-	0	emoticon\	vcm_BT_Emo_Ok.wav	100	유럽남자 미남 좋아 이모티콘	
//	PCM_ADVENTURER	VOC_EMO_RUSH	-	-	-	-	0	emoticon\	vcm_BT_Emo_Charge.wav	100	유럽남자 미남 돌격 이모티콘	
//	PCM_ADVENTURER	VOC_EMO_JOY	-	-	-	-	0	emoticon\	vcm_BT_Emo_Ye.wav	100	유럽남자 미남 아자 이모티콘	
//	PCM_ADVENTURER	VOC_EMO_NO	-	-	-	-	0	emoticon\	vcm_BT_Emo_No.wav	100	유럽남자 미남 싫어 이모티콘	
//	유럽 남자 십자											
	PCM_KNIGHT	VOC_MOAN	-	NORMAL	-	-	2	player\	vum_AT_moan1.wav	100	유럽남자 십자 일반신음	
	PCM_KNIGHT	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_AT_moan1.wav	100	유럽남자 십자 일반신음	
//	PCM_KNIGHT	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_AT_moan2.wav	100	유럽남자 십자 크리티컬 신음	
	PCM_KNIGHT	VOC_DEATH	-	-	-	-	0	player\	vum_AT_die.wav	100	유럽남자 십자 죽을 때 비명	
	PCM_KNIGHT	SND_DEATH	-	-	-	-	0	monster\	cm_Beye_thud.wav	100	유럽남자 십자 죽을 때 털석	
	PCM_KNIGHT	VOC_SHOUT1	-	-	-	-	0	player\	vum_AT_shout1.wav	100	유럽남자 십자 약한기합	
	PCM_KNIGHT	VOC_SHOUT2	-	-	-	-	0	player\	vum_AT_shout2.wav	100	유럽남자 십자 강한기합	
	PCM_KNIGHT	VOC_AVOID	-	-	-	-	0	player\	vum_AT_avoid.wav	100	유럽남자 십자 회피기합	
//	PCM_KNIGHT	VOC_SITDOWN	-	-	-	-	0	emoticon\	vcm_AT_Emo_Down.wav	100	유럽남자 십자 앉기 이모티콘	
//	PCM_KNIGHT	VOC_STANDUP	-	-	-	-	0	emoticon\	vcm_AT_Emo_Up.wav	100	유럽남자 십자 서기 이모티콘	
//	PCM_KNIGHT	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vcm_AT_Emo_Hi.wav	100	유럽남자 십자 안녕 이모티콘	
//	PCM_KNIGHT	VOC_EMO_LAUGH	-	-	-	-	-	emoticon\	-	-	유럽남자 십자 웃다 이모티콘	
//	PCM_KNIGHT	VOC_EMO_POKUN	-	-	-	-	-	emoticon\	-	-	유럽남자 십자 포권 이모티콘	
//	PCM_KNIGHT	VOC_EMO_YES	-	-	-	-	0	emoticon\	vcm_AT_Emo_Ok.wav	100	유럽남자 십자 좋아 이모티콘	
//	PCM_KNIGHT	VOC_EMO_RUSH	-	-	-	-	0	emoticon\	vcm_AT_Emo_Charge.wav	100	유럽남자 십자 돌격 이모티콘	
//	PCM_KNIGHT	VOC_EMO_JOY	-	-	-	-	0	emoticon\	vcm_AT_Emo_Ye.wav	100	유럽남자 십자 아자 이모티콘	
//	PCM_KNIGHT	VOC_EMO_NO	-	-	-	-	0	emoticon\	vcm_AT_Emo_No.wav	100	유럽남자 십자 싫어 이모티콘	
//	유럽 남자 가면											
	PCM_GLADIATOR	VOC_MOAN	-	NORMAL	-	-	2	player\	vum_CT_moan1.wav	100	유럽남자 가면 일반신음	
	PCM_GLADIATOR	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_CT_moan1.wav	100	유럽남자 가면 일반신음	
//	PCM_GLADIATOR	VOC_MOAN	-	CRITYCAL	-	-	0	player\	vum_CT_moan2.wav	100	유럽남자 가면 크리티컬 신음	
	PCM_GLADIATOR	VOC_DEATH	-	-	-	-	0	player\	vum_CT_die.wav	100	유럽남자 가면 죽을 때 비명	
	PCM_GLADIATOR	SND_DEATH	-	-	-	-	0	monster\	cm_Beye_thud.wav	100	유럽남자 가면 죽을 때 털석	
	PCM_GLADIATOR	VOC_SHOUT1	-	-	-	-	0	player\	vum_CT_shout1.wav	100	유럽남자 가면 약한기합	
	PCM_GLADIATOR	VOC_SHOUT2	-	-	-	-	0	player\	vum_CT_shout2.wav	100	유럽남자 가면 강한기합	
	PCM_GLADIATOR	VOC_AVOID	-	-	-	-	0	player\	vum_CT_avoid.wav	100	유럽남자 가면 회피기합	
//	PCM_GLADIATOR	VOC_SITDOWN	-	-	-	-	0	emoticon\	vcm_AT_Emo_Down.wav	100	유럽남자 가면 앉기 이모티콘	
//	PCM_GLADIATOR	VOC_STANDUP	-	-	-	-	0	emoticon\	vcm_AT_Emo_Up.wav	100	유럽남자 가면 서기 이모티콘	
//	PCM_GLADIATOR	VOC_EMO_GREETING	-	-	-	-	0	emoticon\	vcm_AT_Emo_Hi.wav	100	유럽남자 가면 안녕 이모티콘	
